idx,BOD_addr,general,pediatric,specialist,CensusCountyFips,Latitude,Longitude,med_indicator,chip_indicator
0," 1201 N STONEWALL AVENUE,OKC,OK,73117",1,0,0,109,35.48380409,-97.49309363,0,0
1,"10 W BROADWAY,SAND SPRINGS,OK,74063",1,0,0,143,36.1504198,-96.19612423,0,0
2,"1000 S. DENVER AVE. #6303,TULSA,OK,74119",1,0,0,143,36.14656327,-95.99241314,0,0
3,"1001 24TH AVE. NW,NORMAN,OK,73069",1,0,0,27,35.24963606,-97.46290905,0,0
4,"1001 SW 89TH STREET,OKC,OK,73139",2,0,0,109,35.38472458,-97.52560132,0,0
5,"10010 E 81ST STREET #200,TULSA,OK,74133",1,0,0,143,36.04147571,-95.87939787,0,0
6,"10016 S MINGO, STE. B,TULSA,OK,74133",1,0,0,143,36.04147571,-95.87939787,0,0
7,"1002 4TH ST.,CHATTANOOGA,OK,73528",1,0,0,33,34.4043183,-98.63493409,0,0
8,"1004 MEDICAL PARK BLVD.,EDMOND,OK,73013",0,0,1,109,35.6364473,-97.4974065,0,0
9,"1005 KATHYS PLACE,ELK CITY,OK,73644",1,0,0,9,35.41852209,-99.43894123,0,0
10,"1007 WEST OAK AVENUE,DUNCAN,OK,73533",1,0,0,137,34.49773555,-97.85431394,0,0
11,"1009 PARKWOODS DRIVE,NOBLE,OK,73068",1,0,0,27,35.1390441,-97.28285849,0,0
12,"101 NE 53RD ST. APT 2619,OKC,OK,73105",1,0,0,109,35.5268193,-97.5094133,0,0
13,"1011 E TAFT STREET,SAPULPA,OK,74066",1,0,0,37,35.99284691,-96.16456198,0,0
14,"1011 E TAFT,SAPULPA,OK,74006",0,0,1,147,36.71431145,-95.89223109,0,0
15,"10124-A S SHERIDAN ROAD,TULSA,OK,74133",1,0,0,143,36.01693425,-95.90432731,0,0
16,"10127 S YALE AVENUE,TULSA,OK,74137",1,0,0,143,36.02055383,-95.92936819,0,0
17,"10130 S MEMORIAL DRIVE,TULSA,OK,74133",1,0,0,143,36.04147571,-95.87939787,0,0
18,"1014 N DOUGLAS DRIVE,CLAREMORE,OK,74017",1,0,0,131,36.3150417,-95.59086076,0,0
19,"1016 NW 42ND,OKC,OK,73118",1,0,0,109,35.51831174,-97.52952955,0,0
20,"102 WOODS DRIVE,NOBLE,OK,73068",1,0,0,27,35.1390441,-97.28285849,0,0
21,"1020 18TH ST,WOODWARD,OK,73801",1,0,0,153,36.47875397,-99.43641553,0,0
22,"10200 BERRYWOOD DR.,OKC,OK,73151",1,0,0,109,35.5675787,-97.41109329,0,0
23,"1022 W MAIN STREET,DUNCAN,OK,73533",1,0,0,137,34.49773555,-97.85431394,0,0
24,"1025 STRAKA TERRACE,OKC,OK,73139",1,0,0,109,35.3880448,-97.5340707,0,0
25,"103 S DORITY STREET,STIGLER,OK,74462",1,0,0,61,35.28317476,-95.15534809,0,0
26,"10351 STONE GATE DRIVE,ARCADIA,OK,73007",1,0,0,109,35.6881508,-97.3479875,0,0
27,"1036 NW 13TH ST.,MOORE,OK,73160",1,0,0,27,35.33209043,-97.47542585,0,0
28,"104 EAST MCELROY,STILLWATER,OK,74075",1,0,0,119,36.17189944,-97.07904734,0,0
29,"104 W 41ST STREET,SAND SPRINGS,OK,74063",1,0,0,143,36.1504198,-96.19612423,0,0
30,"1040 NE 36TH STREET,OKC,OK,73111",1,0,0,109,35.5188345,-97.47716669,0,0
31,"1049 NE 12TH AVE #100,NORMAN,OK,73071",1,0,0,27,35.23900768,-97.41140987,0,0
32,"105 NORTH MAIN STREET,EUFAULA,OK,74432",1,0,0,91,35.28441747,-95.65652781,0,0
33,"10507 E 91ST ST #340,TULSA,OK,74133",1,0,0,143,36.04147571,-95.87939787,0,0
34,"1057 NW GRAND BLVD.,OKC,OK,73118",1,0,0,109,35.531594,-97.5286233,0,0
35,"106 ATLAS AVE.,OOLOGAH,OK,74053",1,0,0,131,36.44423317,-95.70933006,0,0
36,"10610 E. ERIE AVE.,TULSA,OK,74137",1,0,0,143,36.02055383,-95.92936819,0,0
37,"10613 CANYON CREST DR.,EDMOND,OK,73025",1,0,0,83,35.7643578,-97.5117835,0,0
38,"10708 N WESTERN AVE., STE. B,OKC,OK,73114",1,0,0,109,35.57926714,-97.53091173,0,0
39,"10717 N ROCKWELL,OKC,OK,73162",1,0,0,109,35.58110818,-97.64144401,0,0
40,"10821 N MACARTHUR,OKC,OK,73162",1,0,0,109,35.58110818,-97.64144401,0,0
41,"109 N CREEKDALE DR.,NORMAN,OK,73072",1,0,0,27,35.2178861,-97.4966278,0,0
42,"10914 HEFNER POINT DR #300,OKC,OK,73120",0,0,1,109,35.58114916,-97.58337907,0,0
43,"10914 HEFNER POINTE #300,OKC,OK,73120",0,0,1,109,35.58042305,-97.57223397,0,0
44,"10914 HEFNER POINTE DR #150,OKC,OK,73120",1,0,0,109,35.58114916,-97.58337907,0,0
45,"10914 HEFNER POINTE DR STE. #300,OKC,OK,73120",1,0,0,109,35.58114916,-97.58337907,0,0
46,"10914 HEFNER POINTE DRIVE, STE. #300,OKC,OK,73120",2,0,0,109,35.58114916,-97.58337907,0,0
47,"110 CAMBRIDGE ROAD,FT. GIBSON,OK,74434",1,0,0,101,35.8085133,-95.21266283,0,0
48,"110 SIMPSON STREET,ALTUS,OK,73521",1,0,0,65,34.64080854,-99.31606153,0,0
49,"1100 W BLUE STARR DR,CLAREMORE,OK,74017",1,0,0,131,36.32200012,-95.62379182,0,0
50,"11016 QUAIL CREEK ROAD,OKC,OK,73120",1,0,0,109,35.581303,-97.5680877,0,0
51,"1102 E. 11TH ST.,SAND SPRINGS,OK,74063",1,0,0,143,36.1504198,-96.19612423,0,0
52,"1105 BEDFORD DR.,NICHOLS HILLS,OK,73116",2,0,0,109,35.54633317,-97.56416266,0,0
53,"1106 NW BECONTREE DRIVE,LAWTON,OK,73505",1,0,0,31,34.6212332,-98.4894505,0,0
54,"1109 HWY 70 N,KINGSTON,OK,73439",1,0,0,95,33.9455144,-96.75690959,0,0
55,"1109 SURREY DRIVE,ARDMORE,OK,73401",1,0,0,19,34.20306698,-97.11482152,0,0
56,"1110 SHERWOOD LAND APT 217,NICHOLS HILLS,OK,73116",1,0,0,109,35.54633317,-97.56416266,0,0
57,"1110 WALNUT DRIVE,ARDMORE,OK,73401",1,0,0,19,34.1861125,-97.14903572,0,0
58,"11101 HEFNER POINTE DRIVE,OKC,OK,73120",1,0,0,109,35.58305347,-97.584272,0,0
59,"1111 W MAIN STREET,COLLINSVILLE,OK,74021",1,0,0,143,36.38241729,-95.847903,0,0
60,"11117 SURREY HILLS BLVD,YUKON,OK,73099",1,0,0,17,35.59178661,-97.7233705,0,0
61,"11117 SURREY HILLS BLVD.,YUKON,OK,73099",1,0,0,17,35.59178661,-97.7233705,0,0
62,"1112 N WALKER AVE, STE. 103,OKC,OK,73103",1,0,0,109,35.4793283,-97.5205695,0,0
63,"1112 RAMBLING OAKS DRIVE,NORMAN,OK,73072",1,0,1,27,35.23066916,-97.49109705,0,0
64,"1113 HUNTINGTON AVENUE,OKC,OK,73116",1,0,0,109,35.5492936,-97.5325702,0,0
65,"1116 NW ARLINGTON AVE,LAWTON,OK,73507",1,0,0,31,34.60976619,-98.40554485,0,0
66,"1117 NW 32ND STREET,NEWCASTLE,OK,73065",2,0,0,87,35.25212995,-97.61209174,0,0
67,"1119 N COUNCIL ROAD,BLANCHARD,OK,73010",1,0,0,51,35.10621257,-97.67844358,0,0
68,"1119 WALNUT DRIVE #3,ARDMORE,OK,73401",1,0,0,19,34.1871886,-97.1486972,0,0
69,"112 N ELM,BRISTOW,OK,74010",1,0,0,37,35.81372373,-96.36304934,0,0
70,"112 NW KATHERINE AVE. APT A,BARTLESVILLE,OK,74006",1,0,0,147,36.75727458,-95.93882233,0,0
71,"112 VAL VERDE,ALTUS,OK,73521",1,0,0,65,34.64080854,-99.31606153,0,0
72,"112 W MAPLE STREET,CORDELL,OK,73632",1,0,0,149,35.27185751,-98.92740122,0,0
73,"11205 N MAY AVE., STE. A,OKC,OK,73120",1,0,0,109,35.58042305,-97.57223397,0,0
74,"11208 S. KINGSTON AVE,TULSA,OK,74137",1,0,0,143,36.00093639,-95.90724539,0,0
75,"11212 N MAY, STE. #210,OKC,OK,73120",1,0,0,109,35.58042305,-97.57223397,0,0
76,"11212 NORTH MAY AVENUE,OKC,OK,73120",1,0,0,109,35.58042305,-97.57223397,0,0
77,"11225 W RENO, STE. A,YUKON,OK,73099",1,0,0,17,35.52825735,-97.76234719,0,0
78,"11317 S WESTERN #500,OKC,OK,73170",1,0,0,27,35.32737707,-97.55059915,0,0
79,"11317 S WESTERN AVE. #100-A,OKC,OK,73170",0,0,1,27,35.35543136,-97.53009846,0,0
80,"11317 S WESTERN, STE. #400,OKC,OK,73170",1,0,0,27,35.3548455,-97.5305314,0,0
81,"11318 N MAY AVENUE, STE. B,OKC,OK,73120",1,0,0,109,35.58042305,-97.57223397,0,0
82,"1137 E KENOSHA,BROKEN ARROW,OK,74012",1,0,0,143,36.05361097,-95.80493789,0,0
83,"1141 NW 1ST ST,OKC,OK,73106",1,0,0,109,35.48196805,-97.53681176,0,0
84,"1141 SONOMA PARK DR,NORMAN,OK,73071",1,0,0,27,35.2317801,-97.4220558,0,0
85,"11417 TWISTED OAK RD,OKC,OK,73120",1,0,0,109,35.5868385,-97.5759016,0,0
86,"115 M ST SW,ARDMORE,OK,73401",1,0,0,19,34.20306698,-97.11482152,0,0
87,"115 SOUTH 2ND STREET,MUSKOGEE,OK,74401",1,0,0,101,35.72182409,-95.4653354,0,0
88,"11501 N 135TH E AVE,OWASSO,OK,74055",1,0,0,143,36.27843673,-95.81892391,0,0
89,"11523 COUNTRY LANE,MIDWEST CITY,OK,73130",1,0,0,109,35.4636151,-97.3246491,0,0
90,"1157 NW 57TH ST,OKC,OK,73118",1,0,0,109,35.51831174,-97.52952955,0,0
91,"11609 S WESTERN,OKC,OK,73170",1,0,0,27,35.32737707,-97.55059915,0,0
92,"11627 S. LOUISVILLE AVE,TULSA,OK,74137",1,0,0,143,35.99433378,-95.93440017,0,0
93,"117 W DELAWARE,NOWATA,OK,74048",1,0,0,105,36.6918683,-95.65213786,0,0
94,"117 W THOMAS,PERKINS,OK,74059",1,0,0,119,35.95899169,-97.05220223,0,0
95,"11700 WATERMILL RD.,OKC,OK,73131",1,0,0,109,35.5890311,-97.4504611,0,0
96,"11813 S SANDUSKY AVENUE,TULSA,OK,74137",1,0,0,143,35.99127939,-95.92719664,0,0
97,"11900 N PENN., STE. #A-5,OKC,OK,73120",1,0,0,109,35.58042305,-97.57223397,0,0
98,"11907-B S MEMORIAL,BIXBY,OK,74008",1,0,0,143,35.92458216,-95.87254639,0,0
99,"11916 WATERMILL ROAD,OKC,OK,73131",0,0,1,109,35.590999,-97.4503224,0,0
100,"11920 E 86TH ST N,OWASSO,OK,74055",1,0,0,143,36.27843673,-95.81892391,0,0
101,"12 EAST COMMERCIAL,INOLA,OK,74036",1,0,0,131,36.15902976,-95.50723442,0,0
102,"1200 S AIR DEPOT BLVD., STE. I,MIDWEST CITY,OK,73110",1,0,0,109,35.46118297,-97.39763895,0,0
103,"12001 WILEMAN WAY,OKC,OK,73162",0,0,1,109,35.58110818,-97.64144401,0,0
104,"12005 ASHBURY CIR,OKC,OK,73170",1,0,0,27,35.3484702,-97.5499534,0,0
105,"1201 N STONEWALL AVE,OKC,OK,73117",0,0,1,109,35.48380409,-97.49309363,0,0
106,"1201 N STONEWALL AVE. STE 230,OKC,OK,73117",1,0,0,109,35.48380409,-97.49309363,0,0
107,"1201 N STONEWALL AVE.,OKC,OK,73117",0,0,1,109,35.48380409,-97.49309363,0,0
108,"1201 N STONEWALL AVENUE, ROOM #242,OKC,OK,73117",1,0,0,109,35.48380409,-97.49309363,0,0
109,"1201 N STONEWALL AVENUE, STE. #494,OKC,OK,73117",1,0,0,109,35.48380409,-97.49309363,0,0
110,"1201 N STONEWALL AVENUE,OKC,OK,73117",9,0,1,109,35.48380409,-97.49309363,0,0
111,"1201 N STONEWALL,OKC,OK,73117",0,0,1,109,35.47469428,-97.4597018,0,0
112,"1201 N. STONEWALL AVE ,OKLAHOMA CITY,OK,73117",0,0,1,109,35.48016684,-97.49333616,0,0
113,"1201 N. STONEWALL AVE 286-A,OKC,OK,73117",0,0,1,109,35.48380409,-97.49309363,0,0
114,"1201 N. STONEWALL AVE,OKC,OK,73117",0,0,1,109,35.48380409,-97.49309363,0,0
115,"1201 N. STONEWALL AVE,OKC,OK,73126",1,0,0,109,35.457182,-97.490781,0,0
116,"1201 N. STONEWALL AVE,OKLAHOMA CITY,OK,73117",1,0,0,109,35.48016684,-97.49333616,0,0
117,"1201 N. STONEWALL AVE. AEGD CLINIC,OKC,OK,73117",1,0,0,109,35.48380409,-97.49309363,0,0
118,"1201 N. STONEWALL AVE. STE. 230,OKLAHOMA CITY,OK,73117",1,0,0,109,35.48016684,-97.49333616,0,0
119,"1201 SW 89TH STREET,OKC,OK,73139",1,0,0,109,35.38472458,-97.52560132,0,0
120,"1202 E MAIN STREET,TISHOMINGO,OK,73460",1,0,0,69,34.28709482,-96.66142413,0,0
121,"1202 LARCHMONT LANE,OKC,OK,73116",1,0,0,109,35.549728,-97.5348257,0,0
122,"1209 SHERWOOD LANE,BROKEN ARROW,OK,74011",1,0,0,143,35.98162572,-95.80942027,0,0
123,"12106 S MEMORIAL,BIXBY,OK,74008",1,0,0,143,35.92458216,-95.87254639,0,0
124,"1213 CALIFORNIA AVE.,CHICKASHA,OK,73018",0,1,0,51,35.05122421,-97.94097074,0,0
125,"12136 S YUKON AVE,GLENPOOL,OK,74033",1,0,0,143,35.94597945,-96.00744395,0,0
126,"12136 S YUKON AVENUE,GLENPOOL,OK,74033",1,0,0,143,35.94597945,-96.00744395,0,0
127,"12150 E 96TH ST. N STE. #106,OWASSO,OK,74055",1,0,0,143,36.27843673,-95.81892391,0,0
128,"1216 E HARTFORD AVE., STE.#1-A,PONCA CITY,OK,74601",1,0,0,71,36.72397663,-97.06880504,0,0
129,"1218 E 9TH ST #7,EDMOND,OK,73034",1,0,0,109,35.70188846,-97.42549708,0,0
130,"1219 E 9TH STREET,EDMOND,OK,73034",1,0,0,109,35.70188846,-97.42549708,0,0
131,"122 E CHESTNUT ST,COWETA,OK,74429",1,0,0,145,35.95186248,-95.64969962,0,0
132,"1220 N WASHINGTON AVE,DURANT,OK,74701",1,0,0,13,34.00510561,-96.39033305,0,0
133,"1222 N FLORENCE, STE. B,CLAREMORE,OK,74017",1,0,0,131,36.3202398,-95.60353445,0,0
134,"1222 N FLORENCE,CLAREMORE,OK,74019",1,0,0,131,36.28056998,-95.60385551,0,0
135,"1222 S KELLEY AVENUE,EDMOND,OK,73003",1,0,0,109,35.66897845,-97.49717346,0,0
136,"1223 S PEORIA AVE ,TULSA,OK,74120",1,0,0,143,36.15049816,-95.97686947,0,0
137,"1224 LEMON RAND RD,EDMOND,OK,73034",1,0,0,109,35.70188846,-97.42549708,0,0
138,"1224 SE WASHINGTON BLVD.,BARTLESVILLE,OK,74006",1,0,0,147,36.73887019,-95.93519618,0,0
139,"12320 ST. ANDREWS DRIVE,OKC,OK,73120",2,0,0,109,35.5959752,-97.5869986,0,0
140,"12321 HIDDEN FOREST BLVD.,OKC,OK,73142",2,0,0,109,35.61374054,-97.64245306,0,0
141,"12324 S WESTERN AVENUE,OKC,OK,73170",1,0,0,27,35.344736,-97.5289698,0,0
142,"12406 E 86TH STREET N,OWASSO,OK,74055",1,0,0,143,36.27843673,-95.81892391,0,0
143,"12435 S 16TH STREET,JENKS,OK,74037",0,0,1,143,36.00200349,-95.97828044,0,0
144,"125 E 3RD STREET, STE. B,EDMOND,OK,73034",1,0,0,109,35.70188846,-97.42549708,0,0
145,"125 EAST THIRD ST STE D,EDMOND,OK,73034",1,0,0,109,35.70188846,-97.42549708,0,0
146,"12532 DEEP WOOD CREEK,OKC,OK,73142",1,0,0,109,35.61374054,-97.64245306,0,0
147,"12627 S ST HWY 51,COWETA,OK,74429",1,0,0,145,35.95448218,-95.62801612,0,0
148,"12640 SW 31ST,YUKON,OK,73099",1,0,0,17,35.52825735,-97.76234719,0,0
149,"12700 E 86TH PLACE N,OWASSO,OK,74055",1,0,0,143,36.27843673,-95.81892391,0,0
150,"12714 S ASH AVENUE,JENKS,OK,74037",1,0,0,143,36.00200349,-95.97828044,0,0
151,"12810 E 101ST PLACE NORTH,OWASSO,OK,74055",1,0,0,143,36.2996801,-95.8311334,0,0
152,"12814 E 101ST PL. N, STE. #101,OWASSO,OK,74055",1,0,0,143,36.299686,-95.8306242,0,0
153,"12814 E 101ST PLACE N, STE 101,OWASSO,OK,74055",1,0,0,143,36.299686,-95.8306242,0,0
154,"12899 E 76TH ST. N, STE. #108,OWASSO,OK,74055",1,0,0,143,36.27843673,-95.81892391,0,0
155,"129 CONNER RD,HOMINY,OK,74035",1,0,0,113,36.42347393,-96.38873197,0,0
156,"129 NORTH BRADLEY,WEATHERFORD,OK,73096",1,0,0,39,35.51536835,-98.73746648,0,0
157,"13 S COO-Y-YAH ST,PRYOR,OK,74361",1,0,0,97,36.30294983,-95.30665307,0,0
158,"1300 CROP CIRCLE,YUKON,OK,73099",0,1,0,17,35.52825735,-97.76234719,0,0
159,"1300 HEALTH CENTER PKWY,YUKON,OK,73099",1,0,0,17,35.52825735,-97.76234719,0,0
160,"13000 S MEMORIAL DRIVE,BIXBY,OK,74008",1,0,0,143,35.97474131,-95.88693801,0,0
161,"1301 NW 63RD STREET,LAWTON,OK,73505",1,0,0,31,34.57886686,-98.47855778,0,0
162,"1301 S MAPLE AVENUE,TAHLEQUAH,OK,74464",1,0,0,21,35.92733376,-94.98470233,0,0
163,"13032 TWISTED OAK ROAD,OKC,OK,73120",0,0,1,109,35.6039527,-97.5768999,0,0
164,"1304 CARLISLE CT.,THE VILLAGE,OK,73120",1,0,0,109,35.58042305,-97.57223397,0,0
165,"1305 E KIRK STREET,HUGO,OK,73743",1,0,0,47,36.57433765,-98.01407392,0,0
166,"1309 JACKIE RD,DUNCAN,OK,73533",1,0,0,137,34.49773555,-97.85431394,0,0
167,"1309 NW 19TH STREET,OKC,OK,73103",1,0,0,109,35.4890735,-97.51890881,0,0
168,"1310 W MAIN ST,COLLINSVILLE,OK,74021",1,0,0,143,36.38241729,-95.847903,0,0
169,"13101 E 96TH ST. NORTH,OWASSO,OK,74055",1,0,0,143,36.27843673,-95.81892391,0,0
170,"13101 E 96TH STREET NORTH,OWASSO,OK,74055",1,0,0,143,36.27843673,-95.81892391,0,0
171,"1315 24TH AVE. SW BLDG. E,NORMAN,OK,73072",1,0,0,27,35.2082907,-97.50313096,0,0
172,"1315 S HOLLY,YUKON,OK,73099",1,0,0,17,35.52825735,-97.76234719,0,0
173,"13154 N MACARTHUR BLVD.,OKC,OK,73142",1,0,0,109,35.60326632,-97.62064883,0,0
174,"1316 E 41ST STREET,TULSA,OK,74105",1,0,0,143,36.09737797,-95.96403492,0,0
175,"1316 NW 150TH TERRACE,EDMOND,OK,73013",1,0,0,109,35.61945494,-97.48107973,0,0
176,"1319 W 12TH AVE,STILLWATER,OK,74074",1,0,0,119,36.08104569,-97.07626601,0,0
177,"1320 NW HOMESTEAD, STE. I,LAWTON,OK,73505",1,0,0,31,34.57886686,-98.47855778,0,0
178,"13200 GRAPE ARBOR TERRACE,OKC,OK,73170",1,0,0,27,35.3376285,-97.569072,0,0
179,"1321 E 35TH STREET,TULSA,OK,74105",1,0,0,143,36.09737797,-95.96403492,0,0
180,"1325 S. SANGRE RD,STILLWATER,OK,74074",2,0,0,119,36.1059653,-97.1044797,0,0
181,"133 W BLUE STARR DRIVE,CLAREMORE,OK,74017",1,0,0,131,36.32193045,-95.60549273,0,0
182,"1330 MAGNOLIA DR.,ADA,OK,74820",1,0,0,123,34.78969158,-96.70970499,0,0
183,"13301 N MERIDIAN, STE. #702,OKC,OK,73120",0,0,1,109,35.60804957,-97.60300482,0,0
184,"13302 S MEMORIAL DRIVE,BIXBY,OK,74008",1,0,0,143,35.97072534,-95.88702388,0,0
185,"13304 N MACARTHUR BLVD ,OKC,OK,73142",1,0,0,109,35.6049748,-97.6196043,0,0
186,"13306 S 21ST STREET,BIXBY,OK,74008",1,0,0,143,35.92458216,-95.87254639,0,0
187,"1331 SOUTH YORK,MUSKOGEE,OK,74403",0,0,1,101,35.67164287,-95.30675859,0,0
188,"13336 S. 21ST PL,BIXBY,OK,74008",1,0,0,143,35.92458216,-95.87254639,0,0
189,"1340 CROP CIRCLE,YUKON,OK,73099",0,0,1,17,35.52825735,-97.76234719,0,0
190,"13400 N PENNSYLVANIA AVENUE,OKC,OK,73120",1,0,0,109,35.6062175,-97.548853,0,0
191,"1342 S DOUGLAS BLVD, STE. B,MIDWEST CITY,OK,73130",1,0,0,109,35.452067,-97.3703204,0,0
192,"13428 PRAIRIE VIEW LN,OKC,OK,73142",1,0,0,109,35.61374054,-97.64245306,0,0
193,"13429 N MACARTHUR BLVD., STE. #5,OKC,OK,73142",1,0,0,109,35.60574584,-97.6208428,0,0
194,"13505 FOX CREEK DRIVE,OKC,OK,73131",1,0,0,109,35.6062938,-97.4817551,0,0
195,"1354 E 15TH STREET,EDMOND,OK,73013",1,0,0,109,35.61945494,-97.48107973,0,0
196,"13600 N. BLACKWELDER AVE. APT 415,OKC,OK,73134",1,0,0,109,35.6141668,-97.5684481,0,0
197,"13612 GENTRY DRIVE,OKC,OK,73142",1,0,0,109,35.61374054,-97.64245306,0,0
198,"13637 COBBLESTONE CURVE,OKC,OK,73142",1,0,0,109,35.61374054,-97.64245306,0,0
199,"1370 E. 15TH STREET,EDMOND,OK,73013",0,0,1,109,35.61945494,-97.48107973,0,0
200,"1383 N 28TH STREET,COLLINSVILLE,OK,74021",1,0,0,143,36.377971,-95.8581055,0,0
201,"13851 QUAIL POINT DRIVE,OKC,OK,73134",0,0,1,109,35.6119026,-97.5691255,0,0
202,"13851 QUAIL POINTE DRIVE,OKC,OK,73134",0,0,1,109,35.6119026,-97.5691255,0,0
203,"13908 LOST CREEK DRIVE,EDMOND,OK,73013",1,0,0,109,35.6118183,-97.4501628,0,0
204,"13919-B N MAY #174,OKC,OK,73134",1,0,0,109,35.6141668,-97.5684481,0,0
205,"140 SE DEBELL,BARTLESVILLE,OK,74006",1,0,0,147,36.71431145,-95.89223109,0,0
206,"1400 E 9TH ST STE. B,EDMOND,OK,73034",1,0,0,109,35.70188846,-97.42549708,0,0
207,"1400 E 9TH STREET,EDMOND,OK,73034",1,0,0,109,35.70188846,-97.42549708,0,0
208,"1400 E. 9TH ST.,EDMOND,OK,73034",1,0,0,109,35.70188846,-97.42549708,0,0
209,"1400 W. COVELL RD,EDMOND,OK,73003",1,0,0,109,35.66897845,-97.49717346,0,0
210,"1402 N FLORENCE AVE,CLAREMORE,OK,74017",1,0,0,131,36.32188499,-95.60357091,0,0
211,"1402 N VAN BUREN,ENID,OK,73703",1,0,0,47,36.4276184,-97.9622111,0,0
212,"1402 S ASPEN AVENUE,BROKEN ARROW,OK,74012",1,0,0,143,36.03989061,-95.81544197,0,0
213,"1404 SE 4TH,MOORE,OK,73160",2,0,0,27,35.33209043,-97.47542585,0,0
214,"1406 N. SIOUX,CLAREMORE,OK,74017",1,0,0,131,36.39318801,-95.58349579,0,0
215,"1408 TEAKWOOD DR.,NORMAN,OK,73071",1,0,0,27,35.23900768,-97.41140987,0,0
216,"1409 N 12TH,FREDERICK,OK,73542",1,0,0,141,34.40205486,-98.93956829,0,0
217,"1409 SADDLEBROOKE,FT. GIBSON,OK,74434",1,0,0,101,35.8085133,-95.21266283,0,0
218,"1410 1/2 N LOUIS TITTLE,MANGUM,OK,73554",1,0,0,55,34.89059977,-99.62003634,0,0
219,"1410 N HARRISON,SHAWNEE,OK,74801",1,0,0,125,35.31630774,-96.96872849,0,0
220,"1410 NE INDEPENDENCE AVE.,LAWTON,OK,73507",1,0,0,31,34.6235462,-98.3508996,0,0
221,"1411 S 2ND,MCALESTER,OK,74501",0,0,1,121,34.9817941,-95.79467287,0,0
222,"1413 MEADOW RUN DR.,MOORE,OK,73160",1,0,0,27,35.3249442,-97.4668846,0,0
223,"1414 N KENNEDY STE 101,SHAWNEE,OK,74801",1,0,0,125,35.31630774,-96.96872849,0,0
224,"1419 MAIN STREET,WOODWARD,OK,73801",1,0,0,153,36.47875397,-99.43641553,0,0
225,"1420 W OWEN K GARRIOTT, STE. #3,ENID,OK,73703",1,0,0,47,36.39096906,-97.89531606,0,0
226,"14200 MAY AVE #1612,OKC,OK,73134",1,0,0,109,35.6141668,-97.5684481,0,0
227,"14300 S BLACKWELDER AVENUE,OKC,OK,73170",1,0,0,27,35.32521323,-97.53739592,0,0
228,"14409 OXFORD DRIVE,EDMOND,OK,73013",1,0,0,109,35.61536647,-97.45238436,0,0
229,"1444 S NORFOLK AVENUE,TULSA,OK,74120",1,0,0,143,36.14086609,-95.97922559,0,0
230,"14501 N WESTERN AVENUE,EDMOND,OK,73013",1,0,0,109,35.6181281,-97.532125,0,0
231,"14501 N. WESTERN AVE.,EDMOND,OK,73013",1,0,0,109,35.6181281,-97.532125,0,0
232,"1471 S POST ROAD,MIDWEST CITY,OK,73130",1,0,0,109,35.45863403,-97.34563303,0,0
233,"1471 SOUTH POST ROAD,MIDWEST CITY,OK,73130",1,0,0,109,35.45863403,-97.34563303,0,0
234,"1495 W BLUE STARR DRIVE,CLAREMORE,OK,74017",1,0,0,131,36.32180988,-95.6267075,0,0
235,"1496 AUGUSTA DRIVE,ADA,OK,74820",1,0,0,123,34.78969158,-96.70970499,0,0
236,"15 CEDAR CREEK DRIVE,SHAWNEE,OK,74804",1,0,0,125,35.36005563,-96.87435203,0,0
237,"15 E INDEPENDENCE ST.,SHAWNEE,OK,74804",1,0,0,125,35.34709102,-96.92178432,0,0
238,"15 W 6TH STREET, STE. 2100,TULSA,OK,74119",1,0,0,143,36.14207617,-95.98916613,0,0
239,"1502 WEST MAIN,DUNCAN,OK,73533",1,0,0,137,34.49773555,-97.85431394,0,0
240,"1505 SW 136TH,OKC,OK,73170",1,0,0,27,35.32737707,-97.55059915,0,0
241,"1505 W. WHILSHIRE BLVD.,OKC,OK,73116",1,0,0,109,35.5512102,-97.5412851,0,0
242,"1508 S DENVER AVE,TULSA,OK,74119",1,0,0,143,36.14053345,-95.99252486,0,0
243,"1509 S PARK AVE,BROKEN BOW,OK,74728",2,0,0,89,34.15339108,-94.80169772,0,0
244,"1510 E LINCOLN ROAD,IDABEL,OK,74745",1,0,0,89,33.8650014,-94.8115473,0,0
245,"1511 S ASHTON DRIVE,STILLWATER,OK,74074",1,0,0,119,36.1049546,-97.0964681,0,0
246,"1518 W 8TH AVENUE,STILLWATER,OK,74074",0,0,1,119,36.08104569,-97.07626601,0,0
247,"1520 N COMMERCE, STE. A,ARDMORE,OK,73401",1,0,0,19,34.1903493,-97.1425969,0,0
248,"1521 NW 36TH AVE,NORMAN,OK,73072",1,0,0,27,35.2082907,-97.50313096,0,0
249,"1522 W 8TH AVENUE,STILLWATER,OK,74074",1,0,0,119,36.08104569,-97.07626601,0,0
250,"1524 N COMMERCE,ARDMORE,OK,73401",1,0,0,19,34.20306698,-97.11482152,0,0
251,"1525 N WASHINGTON ST,WEATHERFORD,OK,73096",1,0,0,39,35.51536835,-98.73746648,0,0
252,"15409 N MAY AVENUE,EDMOND,OK,73013",1,0,0,109,35.61945494,-97.48107973,0,0
253,"15704 N PENN, STE. 1,EDMOND,OK,73013",1,0,0,109,35.61945494,-97.48107973,0,0
254,"15804 SANDSTONE TERRACE,OKC,OK,73170",1,0,0,27,35.3117424,-97.5279626,0,0
