idx,BOD_addr,general,pediatric,specialist,CensusCountyFips,Latitude,Longitude,med_indicator,chip_indicator
0,"10 E. 9TH ST., STE. C/D,LAWRENCE,KS,66044",1,0,0,45,39.02889499,-95.20855765,0,0
1,"100 NW 2ND ST.,ABILENE,KS,67410",1,0,0,41,38.9558362,-97.22133273,0,0
2,"1001 CODY AVE.,HAYS,KS,67601",1,0,0,51,38.87753127,-99.3483178,0,0
3,"10023 MACKEY CIRCLE,OVERLAND PARK,KS,66212",1,0,0,91,38.95634682,-94.68148349,0,0
4,"10040 WOODLAND RD,LENEXA,KS,66220",1,0,0,91,38.94620505,-94.81622842,0,0
5,"10044 WOODLAND RD.,LENEXA,KS,66220",0,0,1,91,38.94613433,-94.81622864,0,0
6,"10049 CRAIG,OVERLAND PARK,KS,66212",1,0,0,91,38.95634682,-94.68148349,0,0
7,"1005 S. BURRUS ST.,WICHITA,KS,67207",0,1,0,173,37.6696385,-97.2338521,0,0
8,"1008 NEW BOSTON CT,LAWRENCE,KS,66049",1,0,0,45,38.9641585,-95.3193261,0,0
9,"1008 TAMARISK DR,LEAVENWORTH,KS,66048",1,0,0,103,39.28287382,-94.99411241,0,0
10,"101 S MCGEE,CANEY,KS,67333",1,0,0,125,37.0467079,-95.88106331,0,0
11,"10100 MOHAWK LN.,LEAWOOD,KS,66206",0,0,1,91,38.94537112,-94.62683876,0,0
12,"10100 SW DIAMOND RD,AUGUSTA,KS,67010",1,0,0,15,37.662434,-96.97275802,0,0
13,"10111 E 21ST NORTH STE 102,WICHITA,KS,67206",1,0,0,173,37.70384998,-97.22534417,0,0
14,"10111 E 21ST ST N STE 102,WICHITA,KS,67220",1,0,0,173,37.75161037,-97.27923722,0,0
15,"10116 W 121ST STREET,OVERLAND PARK,KS,66213",1,0,0,91,38.89918891,-94.70539419,0,0
16,"1012 E. 29TH,HAYS,KS,67601",0,0,1,51,38.87753127,-99.3483178,0,0
17,"10124 W 119TH ST.,, SUITE B,OVERLAND PARK,KS,66213",1,0,0,91,38.89918891,-94.70539419,0,0
18,"1016 SW DARTMOOR LANE,TOPEKA,KS,66604",1,0,0,177,39.0500739,-95.7322801,0,0
19,"1017 LOBDELL DR.,MANHATTAN,KS,66503",1,0,0,161,39.171688,-96.6306049,0,0
20,"1017 SW GAGE,  STE. C,TOPEKA,KS,66604",1,0,0,177,39.03888225,-95.72662623,0,0
21,"102 W. 14TH ST.,CHANUTE,KS,66720",1,0,0,133,37.64834928,-95.45980421,0,0
22,"102 W. KANSAS AVE.,ARKANSAS CITY,KS,67005",1,0,0,35,37.0782856,-97.040405,0,0
23,"10203 LEAVENWORTH RD.,KANSAS CITY,KS,66109",1,0,0,209,39.14300426,-94.81193671,0,0
24,"10220 E. LAKEFRONT,WICHITA,KS,67206",1,0,0,173,37.70384998,-97.22534417,0,0
25,"10243 W 21ST ST. NORTH, STE 101,WICHITA,KS,67205",1,0,0,173,37.74991083,-97.42253093,0,0
26,"103 ROADRUNNER LN,HUTCHINSON,KS,67502",1,0,0,155,38.09236207,-97.93466086,0,0
27,"10311 E. STONEGATE,WICHITA,KS,67206",0,0,1,173,37.70384998,-97.22534417,0,0
28,"1034 N. HWY. 69,FRONTENAC,KS,66763",1,0,0,37,37.46061622,-94.69820717,0,0
29,"1035 N. EMPORIA, STE. 265,WICHITA,KS,67214",1,0,0,173,37.70173316,-97.33305371,0,0
30,"10351 MASTIN ST.,OVERLAND PARK,KS,66212",1,0,0,91,38.95634682,-94.68148349,0,0
31,"1037 SHERIDAN STREET,GREAT BEND,KS,67530",1,0,0,9,38.35285861,-98.79362307,0,0
32,"1038 W. ASH ST.,JUNCTION CITY,KS,66441",1,0,0,61,38.98511109,-96.80308619,0,0
33,"104 E. MAIN ST.,MULVANE,KS,67110",1,0,0,191,37.46854939,-97.22640617,0,0
34,"104 W 20TH ST., SUITE 3,EUDORA,KS,66025",1,0,0,45,38.89757329,-95.08853863,0,0
35,"10400 W. 103RD ST., STE. 21,OVERLAND PARK,KS,66214",1,0,0,91,38.96386704,-94.71419442,0,0
36,"10405 LEE BLVD,LEAWOOD,KS,66206",0,0,1,91,38.95802515,-94.61934594,0,0
37,"10408 S RIDGEVIEW RD,OLATHE,KS,66061",1,0,0,91,38.94072162,-94.79756683,0,0
38,"10411 E SUMMERFIELD CIR,WICHITA,KS,67206",0,0,1,173,37.7144675,-97.2163113,0,0
39,"10415 W 168TH TER,OVERLAND PARK,KS,66221",1,0,0,91,38.86361197,-94.71027848,0,0
40,"10437 E. FAWN GROVE CT.,WICHITA,KS,67207",1,0,0,173,37.6733092,-97.2162072,0,0
41,"10443 S. OAKCREST LANE,OLATHE,KS,66061",1,0,0,91,38.93853768,-94.90000563,0,0
42,"1046 S BEDFORD TERR,WICHITA,KS,67207",1,0,0,173,37.6690334,-97.2012067,0,0
43,"10508 LEE BLVD,LEAWOOD,KS,66206",1,0,0,91,38.95802515,-94.61934594,0,0
44,"10510 W 168TH TERRACE,OVERLAND PARK,KS,66221",1,0,0,91,38.86361197,-94.71027848,0,0
45,"10511 MISSION RD UNIT 308,LEAWOOD,KS,66206",0,1,0,91,38.95802515,-94.61934594,0,0
46,"10523 ENSLEY LANE,LEAWOOD,KS,66206",1,0,0,91,38.93557777,-94.62142797,0,0
47,"10550 QUIVIRA RD., STE. 210,OVERLAND PARK,KS,66215",1,0,0,91,38.95696754,-94.74296034,0,0
48,"106 N. CLINE RD.,COFFEYVILLE,KS,67337",1,0,0,125,37.05525697,-95.60147165,0,0
49,"106 N. GLENDALE,WICHITA,KS,67208",1,0,0,173,37.70453748,-97.27926403,0,0
50,"106 NW 15TH ST.,ABILENE,KS,67410",1,0,0,41,38.9314073,-97.2149711,0,0
51,"106 S.OZARK,GIRARD,KS,66743",1,0,0,37,37.50756738,-94.88818814,0,0
52,"10600 QUIVIRA RD., STE. 420,OVERLAND PARK,KS,66215",1,0,0,91,38.95696754,-94.74296034,0,0
53,"10603 W. 133RD TERR., #206,OVERLAND PARK,KS,66213",0,0,1,91,38.89918891,-94.70539419,0,0
54,"107 W. 3RD ST.,ERIE,KS,66733",1,0,0,133,37.59789286,-95.25354596,0,0
55,"10704 E HARRY ST,WICHITA,KS,67207",1,0,0,173,37.66642728,-97.22768368,0,0
56,"10717 W 128TH ST.,OVERLAND PARK,KS,66213",1,0,0,91,38.89918891,-94.70539419,0,0
57,"10761 E. CRESTWOOD ST.,WICHITA,KS,67206",1,0,0,173,37.7138887,-97.2146495,0,0
58,"10777 NALL AVE, STE.100,OVERLAND PARK,KS,66211",0,0,1,91,38.92355416,-94.6368546,0,0
59,"10801 W. 87TH ST. PKWY., STE. 100,OVERLAND PARK,KS,66214",0,0,1,91,38.97102391,-94.71123684,0,0
60,"10810 W. DORA CT.,WICHITA,KS,67209",1,0,0,173,37.66278541,-97.43539282,0,0
61,"10814 W. 158TH TERR,OVERLAND PARK,KS,66221",1,0,0,91,38.86361197,-94.71027848,0,0
62,"109 S PUTTER DR,ANDOVER,KS,67002",1,0,0,15,37.69503272,-97.10766259,0,0
63,"109 W. MAIN ST.,INDEPENDENCE,KS,67301",1,0,0,125,37.20890018,-95.75340773,0,0
64,"10925 ANTIOCH RD., STE. 201,OVERLAND PARK,KS,66210",1,0,0,91,38.92370126,-94.70494505,0,0
65,"10933 S. WRANGLER,OLATHE,KS,66061",1,0,0,91,38.89670884,-94.87964127,0,0
66,"10940 PARALLEL PKWY., STE. A,KANSAS CITY,KS,66109",1,0,0,209,39.16352353,-94.82807705,0,0
67,"110 MAYFAIR CT.,GARDEN CITY,KS,67846",1,0,0,55,38.03487699,-100.7670145,0,0
68,"1100 COLUMBINE DR.,HOLTON,KS,66436",2,0,0,85,39.4672035,-95.69836902,0,0
69,"1100 E. 23RD ST.,LAWRENCE,KS,66046",2,0,0,45,38.90778445,-95.21353855,0,0
70,"1102 COYOTE DR.,JUNCTION CITY,KS,66441",1,0,0,61,38.98511109,-96.80308619,0,0
71,"1104 E. 12TH AVE,EMPORIA,KS,66801",1,0,0,111,38.41297344,-96.21802751,0,0
72,"1105 S METCALF,LOUISBURG,KS,66053",1,0,0,121,38.57892077,-94.66928112,0,0
73,"1106 W. MCFARLAND,HILL CITY,KS,67642",1,0,0,65,39.35815531,-99.84436665,0,0
74,"1107 SW GAGE BLVD.,TOPEKA,KS,66604",1,0,0,177,39.03888225,-95.72662623,0,0
75,"111 DELAWARE,LEAVENWORTH,KS,66048",1,0,0,103,39.28287382,-94.99411241,0,0
76,"111 W CAPSTONE CT,ANDOVER,KS,67002",1,0,0,15,37.7288124,-97.1356057,0,0
77,"11100 ASH ST.,,LEAWOOD,KS,66211",1,0,0,91,38.92355416,-94.6368546,0,0
78,"11108 W 163RD ST.,OVERLAND PARK,KS,66221",1,0,0,91,38.86361197,-94.71027848,0,0
79,"1111 PARKWOOD DR.,SALINA,KS,67401",0,0,1,169,38.81100755,-97.59409473,0,0
80,"11111 NALL AVE., STE. 106,LEAWOOD,KS,66211",1,0,0,91,38.92355416,-94.6368546,0,0
81,"11111 NALL AVE., STE. 109,LEAWOOD,KS,66211",1,0,0,91,38.92355416,-94.6368546,0,0
82,"11111 NALL AVE., STE. 206,LEAWOOD,KS,66211",1,0,0,91,38.92355416,-94.6368546,0,0
83,"11111 NALL AVE., SUITE 208,LEAWOOD,KS,66211",1,0,0,91,38.92355416,-94.6368546,0,0
84,"11111 NALL AVENUE, STE 100,LEAWOOD,KS,66211",1,0,0,91,38.92355416,-94.6368546,0,0
85,"1113 SYCAMORE RIDGE DR.,LANSING,KS,66043",1,0,0,103,39.26235405,-94.92893414,0,0
86,"1113 SYCAMORE RIDGE DRIVE,LANSING,KS,66043",2,0,0,103,39.26235405,-94.92893414,0,0
87,"11130 DELAWARE PKWY, APT 5300,KANSAS CITY,KS,66109",1,0,0,209,39.16352353,-94.82807705,0,0
88,"11132 S LONE ELM RD,OLATHE,KS,66061",1,0,0,91,38.92684774,-94.83469045,0,0
89,"11150 PFLUMM RD., STE. 100,LENEXA,KS,66215",1,0,0,91,38.95696754,-94.74296034,0,0
90,"1119 8TH ST.,BALDWIN CITY,KS,66006",1,0,0,45,38.79590805,-95.23829651,0,0
91,"1120 HAWTHORNE CT,MCPHERSON,KS,67460",1,0,0,113,38.3861826,-97.65201159,0,0
92,"1120 S. CLIFTON,WICHITA,KS,67218",1,0,0,173,37.66851223,-97.28041743,0,0
93,"11201 NALL AVE., STE. #130,LEAWOOD,KS,66211",0,0,1,91,38.92355416,-94.6368546,0,0
94,"11201 NALL AVE., STE. 120,LEAWOOD,KS,66211",1,0,0,91,38.92355416,-94.6368546,0,0
95,"11201 NALL AVE., STE. 130,LEAWOOD,KS,66211",0,0,1,91,38.92355416,-94.6368546,0,0
96,"11201 NALL AVE., STE.120,LEAWOOD,KS,66211",1,0,0,91,38.92355416,-94.6368546,0,0
97,"11213 W 164TH ST,OVERLAND PARK,KS,66221",0,0,1,91,38.86361197,-94.71027848,0,0
98,"11221 SHAWNEE MISSION PARKWAY,SHAWNEE,KS,66203",1,0,0,91,39.01470682,-94.71756238,0,0
99,"11221 SHAWNEE MISSION PKWY.,SHAWNEE,KS,66203",1,0,0,91,39.01470682,-94.71756238,0,0
100,"11225 NALL AVE., STE. 110,LEAWOOD,KS,66211",1,0,0,91,38.92355416,-94.6368546,0,0
101,"11225 NALL AVE., STE. 120,LEAWOOD,KS,66211",1,0,0,91,38.92355416,-94.6368546,0,0
102,"1124 N DOREEN,WICHITA,KS,67206",1,0,0,173,37.70384998,-97.22534417,0,0
103,"1125 SW GAGE BLVD, STE. A,TOPEKA,KS,66604",1,0,0,177,39.03888225,-95.72662623,0,0
104,"1128 SW CAMDEN LANE,TOPEKA,KS,66604",1,0,0,177,39.0472056,-95.7347186,0,0
105,"11308 W. 129TH TERR.,OVERLAND PARK,KS,66213",1,0,0,91,38.89918891,-94.70539419,0,0
106,"11309 W. 140TH STREET,OVERLAND PARK,KS,66221",1,0,0,91,38.86361197,-94.71027848,0,0
107,"11313 ASH STREET,LEAWOOD,KS,66211",3,0,0,91,38.92355416,-94.6368546,0,0
108,"11313 WINCHESTER DR,KANSAS CITY,KS,66109",1,0,0,209,39.15911053,-94.84004381,0,0
109,"11317 WEST 109TH ST.,OVERLAND PARK,KS,66210",1,0,0,91,38.92370126,-94.70494505,0,0
110,"1133 COLLEGE AVE., A103,MANHATTAN,KS,66502",1,0,0,161,39.15135645,-96.53148134,0,0
111,"1133 COLLEGE AVE., BLDG D, STE. 110,MANHATTAN,KS,66502",1,0,0,161,39.15135645,-96.53148134,0,0
112,"1133 COLLEGE AVE., D202,MANHATTAN,KS,66502",1,0,0,161,39.15135645,-96.53148134,0,0
113,"1133 COLLEGE AVE., STE. D202,MANHATTAN,KS,66502",1,0,0,161,39.15135645,-96.53148134,0,0
114,"114 W. 6TH ST.,HUGOTON,KS,67951",1,0,0,189,37.16217619,-101.3525261,0,0
115,"11401 NALL AVE SUITE 102,LEAWOOD,KS,66211",0,0,1,91,38.92355416,-94.6368546,0,0
116,"11409 ASH, STE A,LEAWOOD,KS,66211",0,0,1,91,38.92355416,-94.6368546,0,0
117,"11409 ASH, STE. A,LEAWOOD,KS,66211",0,0,2,91,38.92355416,-94.6368546,0,0
118,"11409 WEST 144TH ST,OVERLAND PARK,KS,66221",0,0,1,91,38.86361197,-94.71027848,0,0
119,"1145 N. PRAIRIE CREEK RD.,ANDOVER,KS,67002",1,1,0,15,37.7062442,-97.1188756,0,0
120,"115 COUNTRY CLUB LN,PARSONS,KS,67357",1,0,0,99,37.33341864,-95.32452837,0,0
121,"11533 CANTERBURY CIRCLE,LEAWOOD,KS,66211",1,0,0,91,38.92015697,-94.61992233,0,0
122,"11533 CANTERBURY CR,LEAWOOD,KS,66211",0,0,1,91,38.92355416,-94.6368546,0,0
123,"11546 S. MONTCLAIRE DR.,OLATHE,KS,66061",1,0,0,91,38.89670884,-94.87964127,0,0
124,"1155 N RIVER BLVD,WICHITA,KS,67203",0,0,1,173,37.70405426,-97.36494217,0,0
125,"11551 GRANADA LANE, STE. 100,LEAWOOD,KS,66211",1,0,0,91,38.92355416,-94.6368546,0,0
126,"11551 GRANADA, STE. 200,LEAWOOD,KS,66211",1,0,0,91,38.92355416,-94.6368546,0,0
127,"11585 US 59 HWY,OSKALOOSA,KS,66027",1,0,0,87,39.2558313,-95.3111578,0,0
128,"116 S. 2ND STREET,ATWOOD,KS,67730",1,0,0,153,39.8057794,-101.1058639,0,0
129,"11622 W 157TH TERR.,OVERLAND PARK,KS,66221",1,0,0,91,38.86361197,-94.71027848,0,0
130,"11644 W. 75TH ST., STE. 101,SHAWNEE,KS,66214",1,0,0,91,38.96386704,-94.71419442,0,0
131,"11661 COLLEGE BLVD STE 101,OVERLAND PARK,KS,66210",1,0,0,91,38.92370126,-94.70494505,0,0
132,"117 OAKHILL CIRCLE,WAMEGO,KS,66547",1,0,0,149,39.22928784,-96.30431592,0,0
133,"117 S. 18TH ST,PARSONS,KS,67357",1,0,0,99,37.34613903,-95.26181604,0,0
134,"1170 S 180TH,PITTSBURG,KS,66762",1,0,0,37,37.39815877,-94.70990669,0,0
135,"11708 OVERBROOK ROAD,LEAWOOD,KS,66211",1,0,0,91,38.91618899,-94.60941694,0,0
136,"11740 W. 135TH ST.,OVERLAND PARK,KS,66221",1,0,0,91,38.86361197,-94.71027848,0,0
137,"11775 W. 112TH ST., STE. 204,OVERLAND PARK,KS,66210",1,0,0,91,38.92370126,-94.70494505,0,0
138,"11812 QUIVIRA RD,OVERLAND PARK,KS,66210",1,0,0,91,38.92370126,-94.70494505,0,0
139,"11826 W. 135TH ST.,OVERLAND PARK,KS,66221",1,0,0,91,38.86361197,-94.71027848,0,0
140,"11880 COLLEGE BLVD,OVERLAND PARK,KS,66210",0,0,1,91,38.92370126,-94.70494505,0,0
141,"119 EAST LINCOLN,WELLINGTON,KS,67152",1,0,0,191,37.26012345,-97.41438932,0,0
142,"119 W. 8TH ST.,LACROSSE,KS,67548",1,0,0,165,38.58310811,-99.34514532,0,0
143,"11900 W. 87TH ST. PKWY., SUTE 260,LENEXA,KS,66215",1,0,0,91,38.9716689,-94.7246173,0,0
144,"11909 W 87TH ST PKWY,LENEXA,KS,66215",1,0,0,91,38.9706502,-94.7241087,0,0
145,"1193 N E ELLIS RD,EL DORADO,KS,67042",1,0,0,15,37.84865449,-96.79829747,0,0
146,"11940 W. CENTRAL AVE., STE. 100,WICHITA,KS,67212",1,0,0,173,37.6940199,-97.4800984,0,0
147,"12 KERSLAKE DR,WINNIPEG, MB R3P2J3,KS,67114",1,0,0,79,38.07370597,-97.28887942,0,0
148,"12 W. 8TH ST.,LAWRENCE,KS,66044",0,0,1,45,39.02889499,-95.20855765,0,0
149,"120 FOURWINDS CT,MANHATTAN,KS,66503",1,0,0,161,39.1792058,-96.6200514,0,0
150,"120 S. FOWLER,MEADE,KS,67864",1,0,0,119,37.17639146,-100.3168817,0,0
151,"12002 E. LAGUNA ST.,WICHITA,KS,67207",1,0,0,173,37.66642728,-97.22768368,0,0
152,"12028 GODDARD,OVERLAND PARK,KS,66213",1,0,0,91,38.89918891,-94.70539419,0,0
153,"12050 S. SUNRAY,OLATHE,KS,66061",1,0,0,91,38.89670884,-94.87964127,0,0
154,"1208 S. NINEIRON ST.,WICHITA,KS,67235",1,0,0,173,37.6704752,-97.5012636,0,0
155,"12080 W. 135TH ST.,OVERLAND PARK,KS,66221",1,0,0,91,38.86361197,-94.71027848,0,0
156,"1209 LYNDON RD,MCPHERSON,KS,67460",1,0,0,113,38.36727485,-97.64830493,0,0
157,"121 N. CHESTER,OLATHE,KS,66061",1,0,0,91,38.89670884,-94.87964127,0,0
158,"12105 NANTUCKET STREET,WICHITA,KS,67235",1,0,0,173,37.7090035,-97.4821668,0,0
159,"1211 HILLSIDE DR,SCOTT CITY,KS,67871",1,0,0,171,38.4733132,-100.9186167,0,0
160,"1213 CHEROKEE ST,HUMBOLT,KS,66748",1,0,0,1,37.7977537,-95.43937783,0,0
161,"12136 W. 87TH ST.,LENEXA,KS,66215",2,0,0,91,38.95696754,-94.74296034,0,0
162,"1217 RUNNYMEDE RD,WATHENA,KS,66090",0,0,1,43,39.78556159,-94.97317369,0,0
163,"12201 BRIAR DR,OVERLAND PARK,KS,66209",1,0,0,91,38.89909804,-94.63873213,0,0
164,"12201 BRIAR DR.,OVERLAND PARK,KS,66209",1,0,0,91,38.89909804,-94.63873213,0,0
165,"12206 W 14TH ST,WICHITA,KS,67235",1,0,0,173,37.68909078,-97.49933777,0,0
166,"12208 W. 87TH ST. PKWY., STE. 160,LENEXA,KS,66215",1,0,0,91,38.9714376,-94.7275851,0,0
167,"1223 S. CITY VIEW,WICHITA,KS,67235",1,0,0,173,37.68909078,-97.49933777,0,0
168,"12294 SW 84TH ST,ANDOVER,KS,67002",1,0,0,15,37.69503272,-97.10766259,0,0
169,"123 E. 10TH AVE.,WINFIELD,KS,67156",1,0,0,35,37.25322323,-96.96384627,0,0
170,"123 N. COMMERCIAL,MANKATO,KS,66956",1,0,0,89,39.79259822,-98.22584212,0,0
171,"123 W. 9TH,COFFEYVILLE,KS,67337",1,0,0,125,37.05525697,-95.60147165,0,0
172,"1230 N. BROADMOOR AVE., STE. 400,WICHITA,KS,67206",0,1,0,173,37.70609211,-97.25008536,0,0
173,"1230 N. BROADMOOR ST., SUITE 200,WICHITA,KS,67206",1,0,0,173,37.7060869,-97.2495001,0,0
174,"1230 SW HARVEY ST.,TOPEKA,KS,66604",0,1,0,177,39.03888225,-95.72662623,0,0
175,"1230 ZARDA LN,KANSAS CITY,KS,66109",1,0,0,209,39.16352353,-94.82807705,0,0
176,"12306 OVERBROOK CT,LEAWOOD,KS,66209",1,0,0,91,38.9045019,-94.626263,0,0
177,"12320 MISSION RD,LEAWOOD,KS,66209",1,0,0,91,38.89909804,-94.63873213,0,0
178,"124 E. EMMA,DERBY,KS,67037",1,0,0,173,37.56444302,-97.21975241,0,0
179,"12433 ANTIOCH RD, #26461,OVERLAND PARK,KS,66225",1,0,0,91,38.888339,-94.686133,0,0
180,"1244 SW OAKLEY,TOPEKA,KS,66604",1,0,0,177,39.03888225,-95.72662623,0,0
181,"12441 WESTGATE ST,OVERLAND PARK,KS,66213",1,0,0,91,38.89918891,-94.70539419,0,0
182,"12480 W. 62ND TER., STE. 200,SHAWNEE,KS,66216",1,0,0,91,39.01385318,-94.74117183,0,0
183,"125 E. PARK,OLATHE,KS,66061",1,0,0,91,38.89670884,-94.87964127,0,0
184,"12506 E. MAINSGATE ST.,WICHITA,KS,67226",1,0,0,173,37.730223,-97.1930535,0,0
185,"12509 CATALINA,LEAWOOD,KS,66209",1,0,0,91,38.89909804,-94.63873213,0,0
186,"12541 FOSTER ST., STE. 330,OVERLAND PARK,KS,66213",1,0,0,91,38.89918891,-94.70539419,0,0
187,"1258 WEST AMITY,LOUISBURG,KS,66053",1,0,0,121,38.57892077,-94.66928112,0,0
188,"12600 SAGAMORE RD.,LEAWOOD,KS,66209",1,0,0,91,38.9002684,-94.610941,0,0
189,"12613 BRIAR,LEAWOOD,KS,66209",1,0,0,91,38.89909804,-94.63873213,0,0
190,"12614 W 121ST STREET,OVERLAND PARK,KS,66213",0,0,1,91,38.89918891,-94.70539419,0,0
191,"12629 W/ 110TH TERR.,OVERLAND PARK,KS,66210",1,0,0,91,38.92370126,-94.70494505,0,0
192,"12658 SW 95TH ST.,ANDOVER,KS,67002",1,0,0,15,37.69503272,-97.10766259,0,0
193,"12701 METCALF., STE. 102,OVERLAND PARK,KS,66213",0,0,1,91,38.89918891,-94.70539419,0,0
194,"12705 WEST 87TH STREET PRKWY,LENEXA,KS,66215",1,0,0,91,38.970592,-94.7332846,0,0
195,"1271 SW WOODHULL ST.,TOPEKA,KS,66604",1,0,0,177,39.03888225,-95.72662623,0,0
196,"1271 SW WOODHULL,TOPEKA,KS,66604",3,0,0,177,39.03888225,-95.72662623,0,0
197,"12712 GARNETT ST.,OVERLAND PARK,KS,66213",1,0,0,91,38.89918891,-94.70539419,0,0
198,"1280 COLUMBINE CIRCLE,SALINA,KS,67401",1,0,0,169,38.817376,-97.5745728,0,0
199,"12800 METCALF AVE., SUITE 2,OVERLAND PARK,KS,66213",1,0,0,91,38.89918891,-94.70539419,0,0
200,"12801 RUSSELL STREET,OVERLAND PARK,KS,66209",1,0,0,91,38.89909804,-94.63873213,0,0
201,"12803 E. CHURCHHILL,WICHITA,KS,67230",1,0,0,173,37.68675506,-97.17128705,0,0
202,"12813 OAKMONT ST.,OVERLAND PARK,KS,66213",1,0,0,91,38.89918891,-94.70539419,0,0
203,"12821 HENDRYX CT.,WICHITA,KS,67235",1,0,0,173,37.67271236,-97.49020978,0,0
204,"12850 METCALF AVE., STE. 200,OVERLAND PARK,KS,66213",1,0,0,91,38.89918891,-94.70539419,0,0
205,"12908 W. 125TH STREET,OVERLAND PARK,KS,66213",0,1,0,91,38.89918891,-94.70539419,0,0
206,"12929 W. HARVEST CT.,WICHITA,KS,67235",1,0,0,173,37.7015627,-97.4917277,0,0
207,"12935 SW 57TH ST.,TOPEKA,KS,66610",2,0,0,177,38.97401838,-95.83754695,0,0
208,"1295 E. 151ST ST.,  STE. 1 & 2,OLATHE,KS,66062",0,0,1,91,38.83453194,-94.77800681,0,0
209,"12975 S. SUMMIT ST.,OLATHE,KS,66062",1,0,0,91,38.83453194,-94.77800681,0,0
210,"1301 N. WEST ST., STE. 4,WICHITA,KS,67203",1,0,0,173,37.70405426,-97.36494217,0,0
211,"13025 S. MUR-LEN, STE. 250,OLATHE,KS,66062",1,0,0,91,38.88377201,-94.77960932,0,0
212,"1305 WESTLOOP PL.,MANHATTAN,KS,66502",5,0,0,161,39.1919721,-96.6111276,0,0
213,"1306 N. LINCOLN,BELOIT,KS,67420",1,0,0,123,39.3987242,-98.08506634,0,0
214,"13095 S. MUR-LEN, STE. 160,OLATHE,KS,66062",0,1,0,91,38.88406756,-94.77961002,0,0
215,"13100 W 87TH ST,LENEXA,KS,66215",1,0,0,91,38.95696754,-94.74296034,0,0
216,"13100 W. 87TH ST.,LENEXA,KS,66215",1,0,0,91,38.95696754,-94.74296034,0,0
217,"13112 WEST 127TH PLACE,OVERLAND PARK,KS,66213",1,0,0,91,38.89918891,-94.70539419,0,0
218,"13121 E. 21ST ST. N, SUITE 107,WICHITA,KS,67230",1,0,0,173,37.68675506,-97.17128705,0,0
219,"13121 E. 21ST ST. NORTH, STE. 107,WICHITA,KS,67230",1,0,0,173,37.68675506,-97.17128705,0,0
220,"13142 S. SUMMIT ST.,OLATHE,KS,66062",1,0,0,91,38.83453194,-94.77800681,0,0
221,"13165 ENGLAND ST.,OVERLAND PARK,KS,66213",0,0,1,91,38.89918891,-94.70539419,0,0
222,"1318 JUDITH DR., APT. B,HAYS,KS,67601",1,0,0,51,38.87753127,-99.3483178,0,0
223,"132 N. WEST ST.,WICHITA,KS,67203",1,0,0,173,37.70405426,-97.36494217,0,0
224,"13201 BARKLEY ST,OVERLAND PARK,KS,66209",1,0,0,91,38.89909804,-94.63873213,0,0
225,"13208 W. 141ST ST.,OVERLAND PARK,KS,66221",1,0,0,91,38.86361197,-94.71027848,0,0
226,"13210 BEVERLY,OVERLAND PARK,KS,66209",1,0,0,91,38.89909804,-94.63873213,0,0
227,"13218 E BRIDLEWOOD ST.,WICHITA,KS,67230",1,0,0,173,37.7180264,-97.184408,0,0
228,"1326 S. MAIN ST.,OTTAWA,KS,66067",1,0,0,59,38.62061181,-95.2756787,0,0
229,"13308 W. 74TH ST.,SHAWNEE,KS,66216",1,0,0,91,39.01385318,-94.74117183,0,0
230,"13310 LARSEN LANE,OVERLAND PARK,KS,66213",1,0,0,91,38.89918891,-94.70539419,0,0
231,"13328 METCALF AVE.,OVERLAND PARK,KS,66213",1,0,0,91,38.89918891,-94.70539419,0,0
232,"1334 S. MAIN ST.,OTTAWA,KS,66067",1,0,0,59,38.62061181,-95.2756787,0,0
233,"13341 W. 135TH ST.,OVERLAND PARK,KS,66221",1,0,0,91,38.86361197,-94.71027848,0,0
234,"13364 METCALF AVE.,OVERLAND PARK,KS,66213",0,0,1,91,38.89918891,-94.70539419,0,0
235,"1337 N. BRIARWOOD,DERBY,KS,67037",1,0,0,173,37.56444302,-97.21975241,0,0
236,"13400 ROE AVE.,LEAWOOD,KS,66209",1,0,0,91,38.89909804,-94.63873213,0,0
237,"13400 S. BLACKBOB RD.,OLATHE,KS,66062",1,0,0,91,38.8865784,-94.7615497,0,0
238,"13400 W. 131 ST,OVERLAND PARK,KS,66213",1,0,0,91,38.89918891,-94.70539419,0,0
239,"13401 MISSION ROAD,LEAWOOD,KS,66209",0,0,1,91,38.89909804,-94.63873213,0,0
240,"13402 W 128TH TERRACE,OVERLAND PARK,KS,66213",1,0,0,91,38.89918891,-94.70539419,0,0
241,"13430 BRIAR ST.,LEAWOOD,KS,66209",1,0,0,91,38.89909804,-94.63873213,0,0
242,"13450 ROE AVE.,LEAWOOD,KS,66209",1,0,0,91,38.89909804,-94.63873213,0,0
243,"13470 S. ARAPAHO DR., STE. 110,OLATHE,KS,66062",1,0,0,91,38.83453194,-94.77800681,0,0
244,"135 W. ELEVENTH ST.,CONCORDIA,KS,66901",1,0,0,29,39.55444988,-97.64580889,0,0
245,"1356 E LOOKOUT CIRCLE,DERBY,KS,67037",1,0,0,173,37.56444302,-97.21975241,0,0
246,"136 S, BAY COUNTRY CT.,WICHITA,KS,67235",1,0,0,173,37.6810333,-97.4821381,0,0
247,"13650 ROE AVE.,LEAWOOD,KS,66224",2,0,0,91,38.86293488,-94.62814406,0,0
248,"13700 MOHAWK LANE APT 1308,LEAWOOD,KS,66224",1,0,0,91,38.86293488,-94.62814406,0,0
